smiles,fgs
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,"{'Primary aromatic amine': [(15, 14)], 'Secondary amide': [(9, 10, 8, 7)], 'Benzene': [(1, 2, 3, 4, 5, 7), (11, 12, 13, 14, 16, 17)]}"
CC(C)n1cc2c3c(cccc31)C1C[C@@H](C(=O)NC3CCCCC3)CN(C)C1C2,"{'Secondary amide': [(15, 16, 17, 18)], 'piperidine': [(13, 12, 27, 25, 24, 14)], '1H-indole': [(8, 9, 10, 11, 3, 4, 5, 6, 7)]}"
CC(Cc1ccccc1)NC(C#N)c1ccccc1,"{'Secondary aliphatic amine': [(9,)], 'Nitrile': [(12, 11)], 'Benzene': [(3, 4, 5, 6, 7, 8), (13, 14, 15, 16, 17, 18)]}"
O=C(O)CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21.[Cl-],"{'Ammonium': [(9,)], 'Carboxylic acid': [(1, 0, 2)], 'Benzene': [(11, 12, 13, 14, 15, 16), (19, 20, 21, 22, 23, 24)]}"
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,"{'Alkylarylether': [(23, 22, 24)], 'Primary aromatic amine': [(20, 19)], 'Secondary amide': [(9, 10, 8, 7)], 'Sulfonyl': [(14, 15, 16)], 'Benzene': [(11, 12, 13, 19, 21, 22)], 'pyrrolidine': [(4, 5, 6, 2, 3)]}"
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,"{'Alkene': [(6, 7)], 'N-Oxide': [(1, 3)], 'Benzene': [(8, 9, 10, 11, 12, 13), (16, 17, 18, 19, 20, 21)]}"
CC(C)CCOC(CN1CCCC1)c1ccccc1,"{'Dialkylether': [(5, 4, 6)], 'Benzene': [(13, 14, 15, 16, 17, 18)], 'pyrrolidine': [(10, 11, 12, 8, 9)]}"
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"{'Urea': [(2, 3, 4, 5)], 'Arylfluoride': [(17, 16), (24, 23)], 'Benzene': [(13, 14, 15, 16, 18, 19), (20, 21, 22, 23, 25, 26)], 'piperazine': [(6, 7, 8, 27, 28, 5)]}"
Nc1cccc(-n2ccccc2=O)c1,"{'Primary aromatic amine': [(0, 1)], 'Lactam': [(10, 11, 12, 6)], 'Benzene': [(1, 2, 3, 4, 5, 13)], 'pyridine': [(9, 8, 7, 6, 11, 10)]}"
CN(C)c1cnccn1,"{'Tertiary mixed amine': [(1,)], 'pyrazine': [(3, 4, 5, 6, 7, 8)]}"
CCC(C)(C)O,"{'Tertiary hydroxyl': [(5, 2)]}"
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,"{'Primary aromatic amine': [(21, 20)], 'Carboxylic ester': [(3, 4, 2, 1)], 'Benzene': [(6, 7, 8, 9, 10, 11), (17, 18, 19, 20, 22, 23)], 'piperidine': [(5, 12, 13, 14, 24, 25)]}"
COc1ccc(C(=O)N2CCCC2=O)cc1,"{'Alkylarylether': [(1, 2, 0)], 'Alkyl imide': [(6, 7, 8, 9, 12, 13)], 'Benzene': [(2, 3, 4, 5, 14, 15)], 'pyrrolidine': [(10, 11, 12, 8, 9)]}"
COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,"{'Alkylarylether': [(1, 2, 0), (15, 14, 16), (29, 28, 30)], 'Benzene': [(23, 24, 25, 26, 27, 28)], 'piperazine': [(20, 21, 22, 31, 32, 19)], '2H-chromen-2-one': [(7, 6, 8, 10, 12, 13, 14, 2, 3, 4, 5)]}"
CCCNC(=O)c1ccc2c(c1)N([C@H](C)CN1CCCC1)c1ccccc1S2,"{'Secondary amide': [(4, 5, 3, 2)], 'pyrrolidine': [(18, 19, 20, 16, 17)], 'phenothiazine': [(6, 7, 8, 9, 10, 11, 12, 21, 22, 23, 24, 25, 26, 27)]}"
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,"{'Alkene': [(0, 1)], 'Barbiturate': [(3, 7, 8, 9, 10, 11, 12, 13, 14)]}"
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,"{'Alkylarylether': [(8, 7, 9)], 'Lactam': [(2, 1, 0, 29)], 'Arylchloride': [(22, 21), (24, 23)], 'Benzene': [(17, 18, 19, 20, 21, 23)], 'piperazine': [(14, 15, 16, 25, 26, 13)], 'tetrahydroquinoline': [(6, 7, 27, 28, 4, 5, 3, 2, 1, 29)]}"
O=C1C(O)=C(O)OC1C(O)CO,"{'Hydroxy': [(5,)], '1,2-Diol': [(9, 8, 10, 11)], 'Ketone': [(2, 1, 0, 7)], 'Enol': [(3, 2, 4)], 'oxy': [(6,)]}"
CC(=O)Oc1ccccc1C(=O)O,"{'Carboxylic acid': [(10, 11, 12)], 'Carboxylic ester': [(1, 2, 3, 4)], 'Benzene': [(4, 5, 6, 7, 8, 9)]}"
CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1,"{'Primary aromatic amine': [(18, 17)], 'Tertiary mixed amine': [(2,)], 'Secondary amide': [(10, 11, 9, 8)], 'Benzene': [(5, 6, 7, 8, 19, 21), (12, 13, 14, 15, 16, 17)]}"
CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2,"{'Primary hydroxyl': [(14, 13)], 'Carboxylic ester': [(9, 10, 8, 7)], 'Benzene': [(15, 16, 17, 18, 19, 20)], 'pyrrolidine': [(3, 4, 5, 1, 2)], 'piperidine': [(7, 6, 5, 1, 2, 21)]}"
C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,"{'Primary hydroxyl': [(14, 13)], 'Carboxylic ester': [(10, 11, 9, 8)], 'N-Oxide': [(1, 2)], 'Benzene': [(15, 16, 17, 18, 19, 20)], 'pyrrolidine': [(4, 5, 6, 1, 3)], 'piperidine': [(8, 7, 6, 1, 3, 21)]}"
CN(C(=O)CNC(=O)[C@@H](N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1,"{'Primary aliphatic amine': [(9,), (14,)], 'Ketone': [(21, 22, 23, 24)], 'Secondary amide': [(6, 7, 5, 4)], 'Tertiary amide': [(2, 3, 1, 0, 15)], 'Arylchloride': [(19, 18)], 'Benzene': [(15, 16, 17, 18, 20, 21), (24, 25, 26, 27, 28, 29)]}"
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,"{'Alkylarylether': [(18, 19, 17), (25, 24, 16)], 'Urea': [(2, 1, 0, 10)], 'Arylchloride': [(6, 5)], 'Benzene': [(19, 20, 21, 22, 23, 24)], 'piperidine': [(11, 12, 13, 14, 26, 27)], 'benzimidazole': [(5, 7, 8, 9, 10, 1, 2, 3, 4)]}"
Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1,"{'Primary aromatic amine': [(0, 1)], 'Sulfonamide': [(5, 6, 7, 8)], 'Benzene': [(1, 2, 3, 4, 17, 18)]}"
O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,"{'Ketone': [(2, 1, 0, 14)], 'Arylfluoride': [(18, 17)], 'Benzene': [(14, 15, 16, 17, 19, 20)], 'pyrrolidine': [(10, 11, 12, 8, 9)], 'piperazine': [(6, 7, 8, 12, 13, 5)]}"
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,"{'Tertiary hydroxyl': [(0, 1)], 'Benzene': [(2, 3, 4, 5, 6, 7), (8, 9, 10, 11, 12, 13)], 'piperidine': [(14, 15, 16, 17, 18, 19)]}"
O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1,"{'Alkylarylether': [(14, 15, 13), (21, 20, 12)], 'Urea': [(2, 1, 0, 5)], 'Benzene': [(15, 16, 17, 18, 19, 20)], 'imidazolidine': [(3, 4, 5, 1, 2)], 'piperidine': [(6, 7, 8, 9, 22, 23)]}"
c1ccc2c(c1)CCN1CCNCC21,"{'Benzene': [(0, 1, 2, 3, 4, 5)], 'piperazine': [(9, 10, 11, 12, 13, 8)]}"
c1ccc2c(c1)cc1n2CCCNC1,"{'Secondary aliphatic amine': [(12,)], '1H-indole': [(0, 1, 2, 3, 8, 7, 6, 4, 5)]}"
CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1,"{'Tertiary aliphatic amine': [(1,)], 'Benzene': [(13, 14, 15, 16, 17, 18), (22, 23, 24, 25, 26, 27)], '1H-indole': [(8, 9, 10, 11, 12, 4, 5, 6, 7)]}"
O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2C[C@H](c3ccc(F)cc3)[C@H]2C1,"{'Arylfluoride': [(23, 22)], 'Benzene': [(19, 20, 21, 22, 24, 25)], 'pyrrolidine': [(16, 26, 27, 14, 15)], 'uracil': [(10, 9, 8, 3, 2, 1, 0, 11)], 'quinazoline': [(6, 5, 4, 3, 2, 1, 11, 9, 8, 7)]}"
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,"{'Primary hydroxyl': [(5, 4)], 'Tertiary aliphatic amine': [(2,)], 'Benzene': [(11, 12, 13, 14, 15, 16)], 'uracil': [(21, 20, 19, 18, 26, 24, 25, 22)], 'purine': [(24, 22, 20, 19, 8, 9, 17, 18, 26)]}"
CCC1(CC)C(=O)NC(=O)NC1=O,"{'Barbiturate': [(2, 5, 6, 7, 8, 9, 10, 11, 12)]}"
Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2,"{'Imine': [(14, 6)], 'Benzene': [(15, 16, 17, 18, 19, 20)], '4H-1,2,4-triazole': [(1, 2, 3, 4, 5)], 'piperazine': [(8, 9, 10, 12, 13, 7)]}"
O=C(CCCl)NCc1ccccc1,"{'Alkylchloride': [(4, 3)], 'Secondary amide': [(1, 0, 5, 6)], 'Benzene': [(7, 8, 9, 10, 11, 12)]}"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,"{'Alkene': [(7, 8), (11, 12)], 'Alkylchloride': [(16, 15)], 'Primary hydroxyl': [(27, 26)], 'Secondary hydroxyl': [(18, 17)], 'Tertiary hydroxyl': [(23, 22)], 'Ketone': [(8, 9, 10, 11), (22, 24, 25, 26)]}"
COC[C@H]1CN(c2ccc(OCC[C@@H](O)C(F)(F)F)cc2)C(=O)O1,"{'Secondary hydroxyl': [(14, 13)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(10, 9, 11)], 'Trifluoromethyl': [(16, 15, 17, 18)], 'Benzene': [(6, 7, 8, 9, 19, 20)], '2-oxazolidone': [(22, 21, 5, 4, 3, 23)]}"
CCC1(C)CC(=O)NC(=O)C1,"{'Imide acidic': [(5, 6, 7, 8, 9)], 'piperidine': [(2, 4, 5, 7, 8, 10)]}"
C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,"{'Alkene': [(1, 2)], 'Primary aromatic amine': [(30, 29)], 'Carbothioic S ester': [(11, 12, 10, 2)], 'Tertiary amide': [(20, 21, 19, 1, 22)], 'Phosphoric monoester': [(6, 7, 8, 9, 5, 4)], 'Benzene': [(13, 14, 15, 16, 17, 18)], 'pyrimidine': [(23, 24, 25, 26, 28, 29)]}"
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,"{'Carboxylic ester': [(9, 10, 8, 7), (18, 20, 17, 16)], 'Secondary amide': [(1, 2, 3, 4)], 'Benzene': [(4, 5, 6, 7, 21, 22), (11, 12, 13, 14, 15, 16)]}"
O=C1CNC(c2ccccc2)=c2c3c(sc2=N1)CCCC3,"{'Secondary aliphatic amine': [(3,)], 'Carbonyl': [(1, 0)], 'Benzene': [(5, 6, 7, 8, 9, 10)], 'thiophene': [(11, 12, 13, 14, 15)]}"
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,"{'Alkene': [(1, 2)], 'Primary aromatic amine': [(34, 33)], 'Carboxylic ester': [(6, 7, 5, 4)], 'Carbothioic S ester': [(15, 16, 14, 2)], 'Tertiary amide': [(24, 25, 23, 1, 26)], 'Benzene': [(8, 9, 10, 11, 12, 13), (17, 18, 19, 20, 21, 22)], 'pyrimidine': [(27, 28, 29, 30, 32, 33)]}"
C[N+](C)([O-])CC/C=C1/c2ccccc2C=Cc2c(Cl)cccc21,"{'Alkene': [(6, 7), (14, 15)], 'Arylchloride': [(18, 17)], 'N-Oxide': [(1, 3)], 'Benzene': [(8, 9, 10, 11, 12, 13), (16, 17, 19, 20, 21, 22)]}"
[Cl].c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1,"{'Halogen multi subst': [(0,)], 'Benzene': [(1, 2, 3, 4, 23, 24)], 'pyridine': [(11, 12, 13, 14, 15, 16)], '1H-indole': [(19, 20, 21, 22, 6, 7, 8, 17, 18)]}"
OCc1ccccc1,"{'Primary hydroxyl': [(0, 1)], 'Benzene': [(2, 3, 4, 5, 6, 7)]}"
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,"{'Alkylarylether': [(20, 19, 21)], 'Tertiary aliphatic amine': [(1,)], 'Phenol': [(9, 8)], 'Arylchloride': [(7, 6)], 'Arylbromide': [(16, 15)], 'Benzene': [(4, 5, 6, 8, 10, 11), (13, 14, 15, 17, 18, 19)]}"
CCOC(=O)C[C@@H](O)C[C@@H](O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,"{'Alkene': [(11, 12)], 'Secondary hydroxyl': [(7, 6), (10, 9)], 'Carboxylic ester': [(3, 4, 2, 1)], 'Arylfluoride': [(19, 18)], 'Benzene': [(15, 16, 17, 18, 20, 21)], '2H-chromene': [(13, 14, 22, 23, 24, 25, 26, 27, 28, 29)]}"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,"{'Alkene': [(7, 8), (11, 12)], 'Alkylfluoride': [(16, 15)], 'Primary hydroxyl': [(35, 34)], 'Secondary hydroxyl': [(18, 17)], 'Ketone': [(8, 9, 10, 11), (22, 32, 33, 34)], 'Carboxylic ester': [(24, 25, 23, 22)], 'Benzene': [(26, 27, 28, 29, 30, 31)]}"
CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"{'Alkene': [(19, 20), (23, 24)], 'Alkylfluoride': [(28, 27)], 'Primary hydroxyl': [(11, 10)], 'Secondary hydroxyl': [(30, 29)], 'Ketone': [(7, 8, 9, 10), (20, 21, 22, 23)], 'Carboxylic ester': [(4, 5, 6, 7)]}"
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,"{'Alkylarylether': [(18, 19, 17), (25, 24, 16)], 'Secondary aliphatic amine': [(14,)], 'Alkyl imide': [(1, 0, 11, 12, 9, 10)], 'Benzene': [(19, 20, 21, 22, 23, 24)], '8-azaspiro[4.5]decane-7,9-dione': [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)]}"
O=C(O)CCCCC1SCC2NC(=O)NC21,"{'Carboxylic acid': [(1, 0, 2)], 'Urea': [(11, 12, 13, 14)], 'imidazolidine': [(10, 15, 14, 12, 11)], 'tetrahydrothiophene': [(10, 15, 7, 8, 9)]}"
O=C1C[C@H]2SC(C3(O)CN4C(=O)C[C@H]4S3)CN12,"{'Dialkylthioether': [(4, 3, 5)], 'Thiohemiacetal': [(14, 13, 6, 7)], 'azetidin-2-one': [(0, 1, 2, 3, 16), (11, 10, 12, 13, 9)]}"
O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,"{'Ketone': [(2, 1, 0, 22)], 'Arylfluoride': [(26, 25)], 'Benzene': [(22, 23, 24, 25, 27, 28)], 'piperazine': [(6, 7, 8, 20, 21, 5)], '1H-indole': [(15, 14, 13, 12, 11, 10, 18, 17, 16)]}"
C/C(=C(/CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,"{'Alkene': [(1, 2), (16, 28)], 'Primary aromatic amine': [(41, 40), (53, 52)], 'Disulfide': [(14, 15)], 'Carboxylic ester': [(6, 7, 5, 4), (20, 21, 19, 18)], 'Tertiary amide': [(31, 32, 30, 28, 33), (43, 44, 42, 1, 45)], 'Benzene': [(8, 9, 10, 11, 12, 13), (22, 23, 24, 25, 26, 27)], 'pyrimidine': [(34, 35, 36, 37, 39, 40), (46, 47, 48, 49, 51, 52)]}"
CC(=O)NCCC[C@H](NC(C)=O)C(=O)O,"{'Carboxylic acid': [(12, 13, 14)], 'Secondary amide': [(1, 2, 3, 4), (9, 11, 8, 7)]}"
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,"{'Arylfluoride': [(13, 12)], 'Benzene': [(9, 10, 11, 12, 14, 15)], 'pyridine': [(8, 7, 6, 18, 17, 16)], 'piperazine': [(3, 4, 5, 25, 26, 2)]}"
CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C,"{'Tertiary hydroxyl': [(8, 7)], 'Phenol': [(17, 16)], 'Benzene': [(13, 14, 15, 16, 18, 19)], 'piperidine': [(2, 3, 4, 5, 11, 20)]}"
CC1(C)OC(=O)Nc2ccc(Br)cc21,"{'Urethane': [(6, 4, 5, 3)], 'Arylbromide': [(11, 10)], 'Benzene': [(7, 8, 9, 10, 12, 13)]}"
CC(C)C(Br)C(=O)NC(N)=O,"{'Alkylbromide': [(4, 3)], 'Secondary amide': [(5, 6, 7, 8)], 'Urea': [(7, 8, 10, 9)]}"
BrC(Br)Br,"{'Alkylbromide': [(0, 1), (2, 1), (3, 1)]}"
Cc1cc(Br)cc(C(N)=O)c1O,"{'Primary amide': [(7, 9, 8)], 'Phenol': [(11, 10)], 'Arylbromide': [(4, 3)], 'Benzene': [(1, 2, 3, 5, 6, 10)]}"
O=C1CC(c2cccc(Br)c2)C(=O)N1,"{'Arylbromide': [(9, 8)], 'Benzene': [(4, 5, 6, 7, 8, 10)], 'succinimide': [(0, 1, 2, 3, 11, 12, 13)]}"
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,"{'Imine': [(20, 12)], 'Arylchloride': [(19, 18)], 'Arylbromide': [(9, 8)], 'Benzene': [(13, 14, 15, 16, 17, 18)], '4H-1,2,4-triazole': [(1, 5, 4, 3, 2)], 'thiophene': [(10, 11, 6, 7, 8)]}"
Nc1nc(=O)c2ncn(CC[C@@H](O)CO)c2[nH]1,"{'1,2-Diol': [(12, 11, 13, 14)], 'guanine': [(0, 1, 16, 15, 8, 7, 6, 5, 3, 4, 2)]}"
CC(=O)Nc1ccc(OC(C)(C)C)cc1,"{'Alkylarylether': [(8, 7, 9)], 'Secondary amide': [(1, 2, 3, 4)], 'Benzene': [(4, 5, 6, 7, 13, 14)]}"
CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1.[Cl-].[H+],"{'Tertiary hydroxyl': [(5, 4)], 'Benzene': [(11, 12, 13, 14, 15, 16), (19, 20, 21, 22, 23, 24)], 'piperidine': [(4, 6, 7, 8, 25, 26)]}"
CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,"{'Ketone': [(2, 3, 4, 5)], 'piperazine': [(16, 17, 18, 20, 21, 15)], 'phenothiazine': [(5, 6, 7, 8, 9, 10, 11, 22, 23, 24, 25, 26, 27, 28)]}"
CCCCC(CC)CNC(=O)CC(C)O,"{'Secondary hydroxyl': [(14, 12)], 'Secondary amide': [(9, 10, 8, 7)]}"
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,"{'Tertiary hydroxyl': [(13, 12)], 'Phenol': [(0, 1)], 'Benzene': [(1, 2, 3, 4, 5, 6)], 'decahydroisoquinoline': [(9, 10, 11, 12, 14, 16, 22, 23, 7, 8)]}"
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,"{'Alkene': [(0, 1)], 'Tertiary aliphatic amine': [(12,)], 'Tertiary amide': [(6, 7, 8, 9, 15)], 'Urea': [(8, 15, 16, 17)], 'piperidine': [(20, 5, 4, 3, 32, 21)], '1H-indole': [(23, 24, 25, 26, 27, 28, 29, 30, 22)]}"
CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1,"{'Secondary hydroxyl': [(19, 18)], 'Secondary aliphatic amine': [(2,)], 'Benzene': [(20, 21, 22, 23, 24, 25)], 'uracil': [(11, 10, 9, 8, 16, 14, 15, 12)], 'purine': [(14, 12, 10, 9, 5, 6, 7, 8, 16)]}"
CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,"{'Imine': [(7, 8)], 'Lactam': [(6, 24, 25, 22)], 'Urethane': [(1, 3, 4, 5)], 'Arylchloride': [(18, 17)], 'Benzene': [(9, 10, 11, 12, 13, 14), (15, 16, 17, 19, 20, 21)]}"
CC12CCC(CC1=O)C2(C)C,"{'Ketone': [(1, 6, 7, 5)]}"
CCCCC/C(=N/OCCN)c1ccc(C)c(N)c1,"{'Primary aliphatic amine': [(10,)], 'Primary aromatic amine': [(17, 16)], 'Oximether': [(6, 5, 7, 8)], 'Benzene': [(11, 12, 13, 14, 16, 18)]}"
CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,"{'Dialkylthioether': [(10, 9, 11)], 'Alkylarylthioether': [(4, 5, 3)], 'Tertiary aliphatic amine': [(13,)], 'Benzene': [(5, 6, 7, 8, 22, 23), (16, 17, 18, 19, 20, 21)]}"
CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,"{'Urethane': [(9, 8, 10, 7)], 'Barbiturate': [(4, 11, 12, 13, 14, 15, 16, 17, 18)]}"
CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21,"{'Lactam': [(4, 2, 3, 1)], 'Urea': [(5, 6, 8, 7)], 'Arylchloride': [(19, 18)], 'Benzene': [(10, 11, 12, 13, 14, 15), (16, 17, 18, 20, 21, 22)]}"
C#CC(OC(N)=O)c1ccccc1,"{'Alkyne': [(0, 1)], 'Urethane': [(5, 4, 6, 3)], 'Benzene': [(7, 8, 9, 10, 11, 12)]}"
O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,"{'Carboxylic acid': [(1, 0, 2)], 'azetidine': [(4, 3, 6, 5)]}"
NC(=O)CN1Cc2ccccc2OC1=O,"{'Primary amide': [(1, 2, 0)], 'Urethane': [(4, 13, 14, 12)], 'Benzene': [(6, 7, 8, 9, 10, 11)]}"
CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,"{'Ketone': [(13, 14, 15, 16)], 'Urethane': [(3, 4, 5, 6)], 'Arylfluoride': [(20, 19)], 'Benzene': [(16, 17, 18, 19, 21, 22)], 'piperidine': [(7, 8, 9, 10, 23, 24)]}"
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,"{'Primary hydroxyl': [(20, 19)], 'Ketone': [(1, 2, 3, 4)], 'piperazine': [(15, 16, 17, 21, 22, 14)], 'phenothiazine': [(4, 5, 6, 7, 8, 9, 10, 23, 24, 25, 26, 27, 28, 29)]}"
NS(=O)(=O)c1ccc(C(=O)O)cc1,"{'Carboxylic acid': [(8, 9, 10)], 'Sulfonamide': [(1, 2, 3, 0)], 'Benzene': [(4, 5, 6, 7, 11, 12)]}"
C[C@H](N)C(=O)c1ccccc1,"{'Primary aliphatic amine': [(2,)], 'Ketone': [(1, 3, 4, 5)], 'Benzene': [(5, 6, 7, 8, 9, 10)]}"
O=C1CN(C(=O)CN2CC(c3ccc(Cl)cc3)CC2=O)CCN1,"{'Tertiary amide': [(4, 5, 3, 2, 20)], 'Lactam': [(2, 1, 0, 22), (17, 18, 19, 7)], 'Arylchloride': [(14, 13)], 'Benzene': [(10, 11, 12, 13, 15, 16)], 'pyrrolidine': [(9, 17, 18, 7, 8)], 'piperazine': [(1, 2, 3, 20, 21, 22)]}"
OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,"{'Alkylchloride': [(12, 11), (13, 11), (14, 11), (31, 30), (32, 30), (33, 30), (40, 39), (41, 39), (42, 39), (56, 55), (57, 55), (58, 55)], 'Secondary hydroxyl': [(44, 43), (60, 59)], 'Dialkylether': [(5, 4, 6), (21, 20, 22), (24, 23, 25), (46, 45, 47), (49, 48, 50)], 'Acetal': [(16, 15, 17, 18, 19)], 'Hemiacetal': [(0, 1, 2, 3), (10, 9, 8, 7), (29, 28, 27, 26), (38, 37, 36, 35), (54, 53, 52, 51)], 'tetrahydropyran': [(35, 34, 19, 18, 17, 43), (45, 15, 3, 2, 1, 59)]}"
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,"{'Alkene': [(14, 15)], 'Secondary hydroxyl': [(17, 16), (20, 19)], 'Dialkylether': [(1, 0, 2)], 'Carboxylic acid': [(22, 23, 24)], 'Arylfluoride': [(30, 29)], 'Benzene': [(26, 27, 28, 29, 31, 32)], 'pyridine': [(25, 13, 9, 8, 4, 3)]}"
Cc1cc(C)c(=O)[nH]n1,"{'Lactam': [(3, 5, 6, 7)], 'pyridazine': [(2, 3, 5, 7, 8, 1)]}"
CC(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,"{'Alkylchloride': [(16, 15), (17, 15)], 'Primary hydroxyl': [(11, 10)], 'Secondary hydroxyl': [(8, 7)], 'Ketone': [(0, 1, 2, 3)], 'Secondary amide': [(13, 14, 12, 9)], 'Benzene': [(3, 4, 5, 6, 18, 19)]}"
CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,"{'Alkene': [(8, 15)], 'Primary aromatic amine': [(28, 27)], 'Carbonyl': [(10, 11)], 'Tertiary amide': [(18, 19, 17, 15, 20)], 'Carbonic acid dieester': [(1, 2, 3, 4, 5, 6)], 'oxy': [(12,)], 'pyrimidine': [(21, 22, 23, 24, 26, 27)]}"
OC[C@@H](O)[C@H]1OC2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,"{'Alkylchloride': [(10, 9), (11, 9), (12, 9)], 'Secondary hydroxyl': [(16, 15)], '1,2-Diol': [(0, 1, 2, 3)], 'Acetal': [(5, 4, 6, 7, 8)], 'tetrahydrofuran': [(14, 15, 4, 5, 6)], '1,3-dioxolane': [(6, 14, 13, 8, 7)]}"
CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,"{'Alkylchloride': [(11, 10), (12, 10), (13, 10)], 'Tertiary hydroxyl': [(6, 3)], 'Hemiacetal': [(9, 8, 7, 1)]}"
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,"{'Lactam': [(4, 2, 3, 1)], 'Arylchloride': [(14, 13)], 'Sulfonyl': [(6, 7, 8)], 'Benzene': [(10, 11, 12, 13, 15, 16)]}"
