smiles,fgs
COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,"{'Alkene': [(4, 5)], 'Carboxylic ester': [(2, 3, 1, 0), (6, 7, 8, 9)], 'Alkyl imide': [(12, 13, 11, 10, 16, 17)], 'succinimide': [(13, 12, 14, 15, 16, 17, 11)]}"
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,"{'Alkene': [(13, 14)], 'Primary hydroxyl': [(17, 16)], 'Primary aromatic amine': [(0, 1)], 'adenine': [(4, 3, 2, 1, 20, 19, 11, 10, 9, 8)]}"
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,"{'Dialkylether': [(17, 16, 18)], 'Ketone': [(7, 8, 9, 10)], 'Benzene': [(4, 5, 6, 7, 33, 34), (19, 20, 21, 22, 23, 24), (25, 26, 27, 28, 29, 30)], 'piperidine': [(16, 15, 14, 13, 32, 31)]}"
COc1c2ccoc2cc2oc(=O)ccc12,"{'Alkylarylether': [(1, 2, 0)], 'benzofuran': [(15, 9, 8, 7, 6, 5, 4, 3, 2)], '2H-chromen-2-one': [(12, 11, 13, 14, 15, 2, 3, 7, 8, 9, 10)]}"
O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,"{'Carboxylic acid': [(1, 0, 2)], 'Phenol': [(16, 15), (25, 24)], 'Benzene': [(3, 4, 5, 6, 26, 27), (10, 11, 12, 13, 14, 15), (19, 20, 21, 22, 23, 24)], '4H-1,2,4-triazole': [(9, 17, 18, 7, 8)]}"
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.Cl,"{'Tertiary hydroxyl': [(15, 14)], 'Alkylarylether': [(1, 2, 0), (8, 7, 9)], 'Ketone': [(9, 10, 11, 12)], 'Benzene': [(2, 3, 4, 5, 6, 7)], 'decahydroisoquinoline': [(10, 12, 13, 14, 16, 18, 20, 21, 22, 9)]}"
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,"{'Primary aliphatic amine': [(2,)], 'Carboxylic acid': [(11, 12, 13)], 'Phenol': [(8, 7)], 'Benzene': [(4, 5, 6, 7, 9, 10)]}"
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.OCCN1CCCC1,"{'Primary hydroxyl': [(19, 20)], 'Secondary aromatic amine': [(10,)], 'Carboxylic acid': [(1, 0, 2)], 'Arylchloride': [(13, 12), (18, 17)], 'Benzene': [(4, 5, 6, 7, 8, 9), (11, 12, 14, 15, 16, 17)], 'pyrrolidine': [(24, 25, 26, 22, 23)]}"
Cl.NC(=O)OC[C@H](N)Cc1ccccc1,"{'Primary aliphatic amine': [(7,)], 'Urethane': [(1, 2, 3, 4)], 'Benzene': [(9, 10, 11, 12, 13, 14)]}"
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,"{'Tertiary aliphatic amine': [(15,)], 'Carboxylic acid': [(21, 20, 22), (25, 26, 27)], 'Sulfonamide': [(2, 3, 4, 1)], '1H-indole': [(6, 7, 8, 9, 10, 11, 12, 18, 19)]}"
CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,"{'Alkylarylether': [(29, 28, 30)], 'Secondary aromatic amine': [(16,)], 'Secondary amide': [(2, 3, 1, 0), (9, 10, 8, 7)], 'Benzene': [(17, 18, 19, 20, 21, 28)], '4H-1,2,4-triazole': [(22, 23, 24, 25, 27)], 'pyridazine': [(14, 15, 4, 5, 6, 7)]}"
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,"{'Alkene': [(14, 15)], 'Carboxylic acid': [(4, 5, 6)], 'Arylfluoride': [(10, 9)], 'Sulfoxide': [(20,)], 'Benzene': [(16, 17, 18, 19, 23, 24)], 'indene': [(1, 2, 7, 8, 9, 11, 12, 13, 14)]}"
CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,"{'Secondary hydroxyl': [(7, 6)], 'Alkylarylether': [(9, 10, 8)], 'Secondary aliphatic amine': [(4,)], 'Ketone': [(14, 19, 20, 18)], 'Benzene': [(10, 11, 12, 13, 14, 15)]}"
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,"{'Alkene': [(11, 15)], 'Dialkylthioether': [(28, 27, 29)], 'Alkylarylthioether': [(17, 18, 16)], 'Oximether': [(2, 3, 1, 0)], 'Carboxylic acid': [(12, 13, 14)], 'Secondary amide': [(4, 5, 6, 7)], 'Isothiourea': [(35, 33, 32, 34)], 'Phenol': [(23, 22)], 'Oxoarene': [(20, 21)], 'azetidin-2-one': [(9, 8, 7, 29, 10)], 'thiazole': [(30, 31, 32, 33, 35)], '1,2,4-triazine': [(20, 22, 24, 25, 18, 19)]}"
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Mg+2].[Mg+2].[Mg+2],"{'Tertiary hydroxyl': [(5, 4), (18, 17)], 'Carboxylic acid': [(1, 0, 2), (7, 8, 9), (10, 11, 12), (14, 13, 15), (20, 21, 22), (23, 24, 25)]}"
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,"{'Benzene': [(6, 7, 8, 9, 10, 11), (12, 13, 14, 15, 16, 17)], 'piperazine': [(2, 3, 4, 18, 19, 1)]}"
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,"{'Enamine': [(13, 11, 10), (13, 14, 16)], 'Carboxylic ester': [(3, 4, 5, 6), (8, 9, 7, 6), (17, 18, 19, 20)], 'Arylchloride': [(27, 26), (29, 28)], 'Benzene': [(22, 23, 24, 25, 26, 28)]}"
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,"{'Primary hydroxyl': [(74, 73)], 'Secondary hydroxyl': [(54, 53), (87, 86), (100, 99)], 'Diarylether': [(58, 62, 63), (67, 91, 92)], 'Primary aliphatic amine': [(85,)], 'Secondary aliphatic amine': [(1,)], '1,2-Diol': [(76, 75, 77, 78)], 'Acetal': [(69, 68, 70, 71, 72), (80, 79, 81, 90, 88)], 'Carboxylic acid': [(35, 36, 37)], 'Primary amide': [(16, 18, 17)], 'Secondary amide': [(7, 8, 9, 10)], 'Lactam': [(10, 11, 12, 13), (14, 19, 20, 21), (22, 23, 24, 25), (26, 27, 28, 29), (30, 31, 32, 33)], 'Phenol': [(41, 40), (44, 43), (52, 51)], 'Arylchloride': [(60, 59), (98, 97)], 'Benzene': [(38, 39, 40, 42, 43, 45), (46, 47, 48, 49, 50, 51), (55, 56, 57, 58, 59, 61), (63, 64, 65, 66, 67, 68), (92, 93, 94, 95, 96, 97)], 'tetrahydropyran': [(77, 75, 72, 71, 70, 79), (83, 82, 81, 90, 88, 86)]}"
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl.O,"{'Alkylarylether': [(1, 2, 0), (15, 14, 16), (27, 26, 28)], 'Secondary aromatic amine': [(5,)], 'Nitrile': [(9, 8)], 'Arylchloride': [(32, 31), (35, 34)], 'Benzene': [(2, 3, 4, 31, 33, 34)], 'piperazine': [(20, 21, 22, 24, 25, 19)], 'quinoline': [(26, 14, 13, 12, 11, 10, 7, 6, 30, 29)]}"
Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,"{'Primary hydroxyl': [(22, 21), (32, 31)], 'Secondary aliphatic amine': [(19,), (29,)], 'Secondary mixed amine': [(16,), (26,)], 'Ketone': [(4, 3, 2, 33), (11, 12, 13, 14)], 'Phenol': [(6, 5), (10, 9)], 'Benzene': [(4, 5, 7, 8, 9, 11), (14, 15, 23, 24, 25, 33)]}"
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,"{'Alkene': [(10, 11), (14, 15)], 'Alkylfluoride': [(19, 18)], 'Primary hydroxyl': [(29, 28)], 'Secondary hydroxyl': [(21, 20)], 'Ketone': [(11, 12, 13, 14), (25, 26, 27, 28)], '1,3-dioxolane': [(4, 25, 30, 1, 3)]}"
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,"{'Secondary mixed amine': [(17,)], 'Lactam': [(6, 4, 5, 3)], 'Arylchloride': [(14, 13)], 'Sulfonamide': [(9, 11, 12, 10)], 'Benzene': [(6, 7, 8, 13, 15, 16)]}"
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,"{'Dialkylether': [(8, 7, 9)], 'Primary aliphatic amine': [(11,)], 'Enamine': [(12, 6, 5), (12, 13, 15)], 'Carboxylic ester': [(3, 4, 2, 1), (16, 17, 18, 19)], 'Arylchloride': [(27, 26)], 'Sulfonic acid': [(29, 28, 30, 31)], 'Benzene': [(21, 22, 23, 24, 25, 26), (32, 33, 34, 35, 36, 37)]}"
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,"{'Alkene': [(10, 11), (14, 15)], 'Primary hydroxyl': [(28, 27)], 'Secondary hydroxyl': [(20, 19)], 'Ketone': [(11, 12, 13, 14), (24, 25, 26, 27)], '1,3-dioxolane': [(4, 24, 29, 1, 3)]}"
S=[Se]=S,{}
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,"{'Alkylarylether': [(1, 2, 0)], 'Secondary mixed amine': [(12,)], 'Arylfluoride': [(27, 26)], 'Benzene': [(2, 3, 4, 5, 32, 33), (23, 24, 25, 26, 28, 29)], 'piperidine': [(11, 10, 9, 8, 31, 30)], 'benzimidazole': [(17, 18, 19, 20, 21, 13, 14, 15, 16)]}"
C#CCN(C)[C@H](C)Cc1ccccc1.Cl,"{'Alkyne': [(0, 1)], 'Tertiary aliphatic amine': [(3,)], 'Benzene': [(8, 9, 10, 11, 12, 13)]}"
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,"{'Imine': [(5, 6)], 'Lactam': [(4, 2, 3, 1)], 'Arylchloride': [(16, 15)], 'Benzene': [(7, 8, 9, 10, 11, 12), (13, 14, 15, 17, 18, 19)]}"
O=C1C=CC2C(=C1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21,"{'Alkene': [(2, 3)], 'Ketone': [(2, 1, 0, 6)], 'Enolether': [(7, 8, 5, 6)], 'Lactone': [(19, 17, 18, 16, 15)], 'Phenol': [(11, 10)], 'Benzene': [(8, 9, 10, 12, 13, 14), (19, 20, 21, 22, 23, 24)]}"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,"{'Alkene': [(10, 11), (18, 19)], 'Alkyne': [(0, 1)], 'Tertiary hydroxyl': [(3, 2)], 'Ketone': [(11, 12, 13, 14)]}"
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,"{'Carboxylic acid': [(5, 6, 7)], 'Arylfluoride': [(13, 12)], 'Oxoarene': [(8, 9)], 'piperazine': [(16, 17, 18, 20, 21, 15)], 'quinoline': [(12, 14, 22, 23, 2, 3, 4, 8, 10, 11)]}"
O=C(O)P(=O)(O)O,"{'Hydroxy': [(2,)], 'Carbonyl': [(1, 0)], 'Phosphonic acid': [(3, 4, 5, 6)]}"
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,"{'Secondary amide': [(4, 5, 3, 1)], 'Guanidine': [(2, 1, 0, 3)], 'Arylchloride': [(9, 8), (14, 13)], 'Benzene': [(7, 8, 10, 11, 12, 13)]}"
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,"{'Secondary amide': [(9, 10, 8, 7)], 'Phenol': [(22, 21)], 'Arylchloride': [(19, 18)], 'Sulfonamide': [(14, 16, 17, 15)], 'Benzene': [(1, 2, 3, 4, 5, 7), (11, 12, 13, 18, 20, 21)]}"
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,"{'Secondary hydroxyl': [(7, 6)], 'Alkylarylether': [(9, 10, 8)], 'Secondary aliphatic amine': [(4,)], '1,2-Diol': [(18, 17, 19, 20)], 'Benzene': [(10, 11, 12, 13, 14, 15)]}"
C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,"{'Alkene': [(0, 1)], 'Secondary hydroxyl': [(30, 29)], 'Tertiary hydroxyl': [(15, 14)], 'Tertiary aliphatic amine': [(25,)], 'Ketone': [(8, 9, 10, 11), (14, 16, 17, 18)], 'Enol': [(13, 12, 11), (23, 22, 18)], 'Primary amide': [(19, 21, 20)], 'Phenol': [(7, 6)], 'Benzene': [(2, 3, 4, 5, 6, 8)]}"
CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],"{'Carbonyl': [(2, 3)], 'Sulfonyl': [(5, 6, 7)], 'Sulfonic derivative': [(5, 6, 7, 4)], 'Benzene': [(8, 9, 10, 11, 24, 25), (14, 15, 16, 17, 18, 19)], 'isoxazole': [(12, 13, 20, 21, 22)]}"
Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,"{'Alkylchloride': [(11, 10), (14, 13)], 'Primary aliphatic amine': [(1,)], 'Tertiary mixed amine': [(8,)], 'Carboxylic acid': [(17, 18, 19)], 'Benzene': [(4, 5, 6, 7, 15, 16)]}"
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,"{'Phenol': [(11, 10)], 'Benzene': [(3, 4, 5, 6, 7, 8)], '2H-chromen-2-one': [(20, 19, 9, 10, 12, 13, 14, 15, 16, 17, 18)]}"
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,"{'Alkylarylether': [(1, 2, 0), (18, 17, 19)], 'Primary aromatic amine': [(13, 12)], 'Sulfonamide': [(6, 7, 8, 5)], 'Benzene': [(9, 10, 11, 12, 14, 15)], 'pyrimidine': [(3, 2, 20, 17, 16, 4)]}"
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,"{'Alkene': [(35, 36)], 'Secondary hydroxyl': [(10, 9), (16, 15), (56, 55)], 'Tertiary hydroxyl': [(44, 43)], 'Acetal': [(7, 8, 6, 52, 53), (13, 14, 12, 49, 50), (19, 20, 18, 46, 47)], 'Carboxylic ester': [(1, 2, 3, 4)], 'Lactone': [(36, 37, 38, 39, 40)], 'tetrahydropyran': [(4, 5, 6, 52, 53, 55), (9, 8, 50, 49, 12, 11), (15, 14, 47, 46, 18, 17)]}"
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"{'Tertiary hydroxyl': [(9, 6)], 'Carboxylic ester': [(11, 12, 13, 14)], 'Carbonic acid dieester': [(15, 16, 17, 18, 19, 20)], 'Benzene': [(24, 25, 26, 27, 39, 40), (28, 29, 30, 31, 32, 33)], 'imidazole': [(5, 10, 22, 3, 4)], 'tetrazole': [(34, 35, 36, 37, 38)]}"
CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O.[Na+],"{'Alkene': [(1, 2)], 'Primary amide': [(15, 17, 16)], 'Urea': [(5, 6, 7, 8)], 'Sulfuric derivative': [(10, 11, 12, 9, 13)], 'Sulfonyl': [(10, 11, 12)], 'Mixed anhydrides': [(8, 9, 10)], 'imidazolidine': [(3, 4, 5, 6, 8)]}"
CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,"{'Secondary hydroxyl': [(15, 14)], 'Secondary aliphatic amine': [(12,)], 'Phenol': [(20, 19)], '2,3-dihydro-1H-indene': [(2, 7, 6, 5, 4, 3, 28, 11, 10)], 'quinolin-2(1H)-one': [(24, 23, 25, 26, 27, 16, 17, 18, 19, 21, 22)]}"
COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12.O=C(O)/C=C/C(=O)O,"{'Alkene': [(40, 41)], 'Tertiary hydroxyl': [(21, 20)], 'Alkylarylether': [(1, 2, 0)], 'Tertiary aliphatic amine': [(24,)], 'Carboxylic acid': [(38, 37, 39), (42, 43, 44)], 'Arylbromide': [(8, 7)], 'Benzene': [(14, 15, 16, 17, 18, 19), (27, 28, 29, 30, 31, 36), (31, 32, 33, 34, 35, 36)], 'quinoline': [(7, 6, 5, 4, 3, 2, 12, 11, 10, 9)]}"
COc1ccccc1OCC(O)CO,"{'Alkylarylether': [(1, 2, 0), (8, 7, 9)], '1,2-Diol': [(11, 10, 12, 13)], 'Benzene': [(2, 3, 4, 5, 6, 7)]}"
CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl.O,"{'Tertiary aliphatic amine': [(2,)], 'Secondary amide': [(6, 7, 8, 9)], 'Benzene': [(9, 10, 12, 13, 14, 15)]}"
CC(O)C(=O)O.Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,"{'Secondary hydroxyl': [(2, 1)], 'Carboxylic acid': [(3, 4, 5)], 'Lactam': [(11, 9, 10, 8)], 'Nitrile': [(13, 12)], 'pyridine': [(14, 11, 9, 8, 7, 15), (16, 17, 18, 19, 20, 21)]}"
CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C(C)[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1.CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@H]4C=C[C@H]3C2CC(=O)O1,"{'Alkene': [(22, 23), (26, 27), (75, 76), (97, 98)], 'Dialkylether': [(38, 37, 39), (41, 40, 42), (44, 43, 45), (87, 86, 88), (90, 89, 91), (93, 92, 94)], 'Tertiary aliphatic amine': [(12,), (65,)], 'Ketone': [(18, 20, 21, 22), (71, 73, 74, 75)], 'Acetal': [(7, 6, 8, 17, 15), (32, 31, 33, 34, 35), (60, 59, 61, 70, 68), (81, 80, 82, 83, 84)], 'Lactone': [(49, 50, 51, 52, 2), (101, 102, 103, 104, 55)], 'tetrahydropyran': [(10, 9, 8, 17, 15, 11), (40, 37, 35, 34, 33, 43), (63, 62, 61, 70, 68, 64), (89, 86, 84, 83, 82, 92)]}"
Clc1ccc(CCCOCCCN2CCCCC2)cc1,"{'Dialkylether': [(8, 7, 9)], 'Arylchloride': [(0, 1)], 'Benzene': [(1, 2, 3, 4, 18, 19)], 'piperidine': [(15, 14, 13, 12, 17, 16)]}"
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,"{'Alkene': [(7, 8), (11, 12)], 'Primary hydroxyl': [(26, 25)], 'Tertiary hydroxyl': [(22, 21)], 'Ketone': [(8, 9, 10, 11), (15, 16, 17, 18), (21, 23, 24, 25)]}"
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,"{'Semicarbazide': [(12, 11, 9, 8, 10)], 'Sulfonyl': [(5, 6, 7)], 'Sulfonic derivative': [(5, 6, 7, 8)], 'Benzene': [(1, 2, 3, 4, 20, 21)], 'azocane': [(16, 15, 14, 13, 12, 19, 18, 17)]}"
COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,"{'Alkylarylether': [(1, 2, 0)], 'Primary aliphatic amine': [(11,)], 'Secondary mixed amine': [(5,)], 'Phosphoric acid': [(20, 19, 21, 22, 23), (25, 24, 26, 27, 28)], 'quinoline': [(2, 3, 4, 12, 13, 14, 15, 16, 17, 18)]}"
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,"{'Tertiary aliphatic amine': [(1,)], 'Tertiary mixed amine': [(6,)], 'Arylchloride': [(19, 18)], 'Benzene': [(7, 8, 9, 10, 11, 12), (15, 16, 17, 18, 20, 21)]}"
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.Cl,"{'Alkyne': [(1, 2)], 'Diarylether': [(16, 17, 18)], 'Tertiary amide': [(3, 4, 5, 6, 33)], 'Urea': [(9, 10, 11, 12)], 'Benzene': [(13, 14, 15, 16, 24, 25), (18, 19, 20, 21, 22, 23)], 'pyrrolidine': [(7, 8, 33, 5, 6)], 'adenine': [(28, 27, 29, 30, 31, 32, 9, 10, 12, 26)]}"
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,"{'Alkylarylether': [(1, 2, 0), (15, 16, 14), (22, 21, 13), (31, 30, 32)], 'Primary aromatic amine': [(27, 26)], 'Tertiary amide': [(11, 12, 10, 9, 23)], 'Sulfonic acid': [(34, 35, 36, 37)], 'Benzene': [(16, 17, 18, 19, 20, 21)], 'piperazine': [(8, 9, 10, 23, 24, 7)], 'quinazoline': [(30, 2, 3, 4, 5, 6, 25, 26, 28, 29)]}"
Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,"{'Primary aromatic amine': [(0, 1)], 'Secondary mixed amine': [(9,)], 'Carboxylic acid': [(20, 21, 22), (23, 24, 25)], 'Secondary amide': [(14, 15, 16, 17)], 'Oxoarene': [(3, 4)], 'Benzene': [(10, 11, 12, 13, 26, 27)], 'pteridine': [(7, 28, 29, 30, 31, 1, 2, 3, 5, 6)]}"
CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,"{'Secondary hydroxyl': [(4, 3), (27, 26)], 'Carboxylic acid': [(16, 17, 18)]}"
O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,"{'Ketone': [(2, 1, 0, 27), (3, 15, 16, 14)], 'Enamine': [(4, 3, 2), (17, 2, 3)], 'Sulfonic acid': [(9, 10, 11, 12), (22, 23, 24, 25)], 'indoline': [(8, 7, 6, 5, 14, 13, 15, 3, 4), (21, 20, 19, 18, 27, 26, 1, 2, 17)]}"
CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"{'Alkene': [(20, 21)], 'Ketone': [(21, 22, 23, 24)], 'Carboxylic ester': [(10, 11, 12, 13)]}"
C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,"{'Alkene': [(0, 1)], 'Secondary hydroxyl': [(13, 12)], 'Alkylarylether': [(3, 4, 2), (10, 9, 11)], 'Secondary aliphatic amine': [(15,)], 'Benzene': [(4, 5, 6, 7, 8, 9)]}"
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,"{'Alkylarylether': [(6, 7, 5)], 'Tertiary aliphatic amine': [(1,)], 'Benzene': [(11, 12, 13, 14, 15, 16)], '1H-indazole': [(20, 19, 18, 17, 9, 8, 7, 22, 21)]}"
NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,"{'Urethane': [(0, 1, 2, 3)], 'Arylchloride': [(17, 16)], 'Benzene': [(11, 12, 13, 14, 15, 16)], 'tetrazole': [(8, 7, 6, 10, 9)]}"
CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C.Cl,"{'Alkene': [(20, 21)], 'Secondary hydroxyl': [(30, 29)], 'Tertiary hydroxyl': [(13, 12)], 'Tertiary aliphatic amine': [(2,)], 'Ketone': [(9, 10, 11, 12), (21, 22, 23, 24)], 'Carboxylic ester': [(6, 7, 8, 9)]}"
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"{'Alkene': [(29, 30)], 'Dialkylether': [(44, 43, 45)], 'Alkylarylether': [(13, 12, 14), (34, 33, 35), (37, 36, 38), (40, 39, 41)], 'Carboxylic ester': [(2, 3, 1, 0), (27, 28, 26, 25)], 'Benzene': [(31, 32, 33, 36, 39, 42)], '1H-indole': [(15, 12, 11, 10, 9, 8, 18, 17, 16)], 'decahydroisoquinoline': [(43, 25, 24, 23, 22, 21, 7, 6, 5, 4)]}"
CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,"{'Primary aromatic amine': [(14, 15)], 'Phenol': [(10, 9), (13, 12)], 'Benzene': [(6, 7, 8, 9, 11, 12)], 'acridine': [(18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 15, 16, 17)]}"
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,"{'Alkene': [(8, 9)], 'Ketone': [(9, 10, 11, 12)], 'Carboxylic ester': [(20, 21, 19, 18)], 'Benzene': [(24, 25, 26, 27, 28, 29)]}"
O=c1[nH]c2cc(Cl)ccc2o1,"{'Urethane': [(2, 1, 0, 10)], 'Arylchloride': [(6, 5)], 'benzo[d]oxazole': [(5, 7, 8, 9, 10, 1, 2, 3, 4)]}"
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,"{'Alkene': [(29, 30)], 'Secondary hydroxyl': [(9, 8)], 'Dialkylether': [(1, 0, 2)], 'Acetal': [(11, 12, 10, 40, 41)], 'Secondary amide': [(20, 21, 19, 18)], 'Urethane': [(6, 5, 7, 4)], 'Phenol': [(17, 16), (26, 25)], 'Benzene': [(22, 23, 24, 25, 27, 33)], 'tetrahydropyran': [(3, 2, 41, 40, 10, 8)], '2H-chromen-2-one': [(35, 34, 18, 16, 15, 14, 13, 12, 38, 37, 36)]}"
