smiles,fgs
CCS(=O)(=O)c1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,"{'Alkylarylether': [(20, 19, 21)], 'Carboxylic acid': [(22, 23, 24)], 'Sulfonyl': [(2, 3, 4)], 'Trifluoromethyl': [(14, 13, 15, 16)], 'Benzene': [(5, 6, 7, 8, 9, 25), (10, 11, 12, 17, 18, 19)]}"
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1,"{'Secondary hydroxyl': [(29, 28)], 'Alkylarylether': [(2, 3, 1)], 'Secondary aromatic amine': [(13,)], 'Primary amide': [(9, 11, 10)], 'Arylfluoride': [(18, 17), (21, 20)], 'Benzene': [(14, 15, 16, 17, 19, 20)], 'piperidine': [(28, 27, 26, 25, 31, 30)], 'quinoline': [(24, 3, 4, 5, 6, 7, 8, 12, 22, 23)]}"
CN1CCN(c2cc3c(Nc4ccc(F)cc4F)c(C(N)=O)cnc3cc2F)CC1,"{'Secondary aromatic amine': [(9,)], 'Primary amide': [(19, 21, 20)], 'Arylfluoride': [(14, 13), (17, 16), (27, 26)], 'Benzene': [(10, 11, 12, 13, 15, 16)], 'piperazine': [(2, 3, 4, 28, 29, 1)], 'quinoline': [(5, 26, 25, 24, 23, 22, 18, 8, 7, 6)]}"
COc1cc(N2CC3CN(CCO)CC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,"{'Primary hydroxyl': [(12, 11)], 'Alkylarylether': [(1, 2, 0)], 'Arylchloride': [(25, 24)], 'Benzene': [(2, 3, 4, 17, 18, 19)], 'imidazole': [(27, 28, 29, 30, 35)], 'pyridine': [(32, 31, 30, 35, 34, 33)], 'pyrimidine': [(24, 23, 22, 21, 36, 26)], 'morpholine': [(6, 7, 16, 14, 15, 5), (8, 7, 16, 14, 13, 9)]}"
NC1(c2ccc(-c3nn4ccccc4c3-c3ccccc3)cc2)CCC1,"{'Primary aliphatic amine': [(0,)], 'Benzene': [(2, 3, 4, 5, 21, 22), (15, 16, 17, 18, 19, 20)], 'pyrazole': [(14, 13, 8, 7, 6)], 'pyridine': [(11, 10, 9, 8, 13, 12)]}"
CN(C)C(=O)N[C@H]1CC[C@@H](CCN2[C@@H]3CC[C@H]2C[C@@H](Oc2cccc(C(N)=O)c2)C3)CC1,"{'Alkylarylether': [(19, 20, 18)], 'Primary amide': [(25, 27, 26)], 'Urea': [(1, 3, 4, 5)], 'Benzene': [(20, 21, 22, 23, 24, 28)], 'pyrrolidine': [(14, 15, 16, 12, 13)], 'piperidine': [(18, 17, 16, 12, 13, 29)]}"
COCCNC(=O)c1ccc(Nc2ncc3cc(-c4cccnc4)ccc3n2)cc1,"{'Dialkylether': [(1, 0, 2)], 'Secondary amide': [(5, 6, 4, 3)], 'Benzene': [(7, 8, 9, 10, 28, 29)], 'pyridine': [(19, 18, 23, 22, 21, 20)], 'quinazoline': [(17, 24, 25, 26, 27, 12, 13, 14, 15, 16)]}"
CCOC(=O)c1ccc(OCCC2CN(c3ccc(C)nn3)C2)cc1,"{'Alkylarylether': [(9, 8, 10)], 'Carboxylic ester': [(3, 4, 2, 1)], 'Benzene': [(5, 6, 7, 8, 23, 24)], 'azetidine': [(12, 13, 14, 22)], 'pyridazine': [(16, 17, 18, 20, 21, 15)]}"
O=C(N[C@@H](Cc1ccccc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1,"{'Secondary hydroxyl': [(17, 16)], 'Secondary amide': [(1, 0, 2, 3)], 'Tertiary amide': [(11, 12, 13, 14, 19)], 'Arylchloride': [(25, 24)], 'Benzene': [(5, 6, 7, 8, 9, 10)], 'piperidine': [(16, 15, 14, 13, 19, 18)], '1H-indole': [(24, 26, 27, 28, 29, 20, 21, 22, 23)]}"
C=CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,"{'Alkene': [(0, 1)], 'Alkylarylether': [(3, 4, 2)], 'Secondary amide': [(28, 29, 27, 26)], 'Oxoarene': [(12, 13)], 'Hetero O': [(22,)], 'Benzene': [(4, 5, 6, 24, 25, 26), (7, 8, 9, 10, 11, 23)], 'morpholine': [(17, 18, 19, 20, 21, 16), (32, 33, 34, 35, 36, 31)]}"
Cc1cccc(C#Cc2ccccc2)n1,"{'Alkyne': [(6, 7)], 'Benzene': [(8, 9, 10, 11, 12, 13)], 'pyridine': [(3, 2, 1, 14, 5, 4)]}"
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC)CC2)CC1,"{'Tertiary amide': [(3, 4, 2, 1, 16)], 'Sulfonyl': [(10, 12, 13)], 'Sulfonamide': [(33, 34, 35, 32)], 'Benzene': [(6, 7, 8, 9, 14, 15), (23, 24, 25, 26, 27, 28)], 'piperidine': [(16, 17, 18, 19, 40, 41), (29, 30, 31, 32, 38, 39)]}"
CCc1cccc2c(C#N)cn(CC(=O)NCCOC)c12,"{'Dialkylether': [(18, 17, 19)], 'Secondary amide': [(13, 14, 15, 16)], 'Nitrile': [(9, 8)], '1H-indole': [(4, 3, 2, 20, 11, 10, 7, 6, 5)]}"
COc1cccc2sc(NC(=O)c3ccccc3)nc12,"{'Alkylarylether': [(1, 2, 0)], 'Secondary amide': [(10, 11, 9, 8)], 'Isothiourea': [(18, 8, 7, 9)], 'Benzene': [(12, 13, 14, 15, 16, 17)], 'benzo[d]thiazole': [(3, 4, 5, 6, 7, 8, 18, 19, 2)]}"
Nc1nc(-c2ccccc2)nn1Cc1ccccc1,"{'Primary aromatic amine': [(0, 1)], 'Benzene': [(4, 5, 6, 7, 8, 9), (13, 14, 15, 16, 17, 18)], '4H-1,2,4-triazole': [(1, 2, 3, 10, 11)]}"
COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CO2,"{'Alkylarylether': [(1, 2, 0), (23, 20, 24), (26, 19, 25), (32, 5, 31)], 'Secondary aliphatic amine': [(15,)], 'Lactam': [(31, 29, 30, 8)], 'Benzene': [(2, 3, 4, 5, 6, 7)], 'piperidine': [(14, 13, 12, 11, 28, 27)], 'pyridine': [(19, 18, 17, 22, 21, 20)]}"
CC(NC(=O)c1cc(O)nc2ccccc12)c1ccccc1,"{'Secondary amide': [(3, 4, 2, 1)], 'Phenol': [(8, 7)], 'Benzene': [(16, 17, 18, 19, 20, 21)], 'quinoline': [(13, 12, 11, 10, 9, 7, 6, 5, 15, 14)]}"
COc1ccnc(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,"{'Alkylarylether': [(1, 2, 0)], 'Tertiary mixed amine': [(7,)], 'Benzene': [(15, 16, 17, 24, 25, 32)], 'pyridine': [(2, 3, 4, 5, 6, 34)], 'pyrimidine': [(10, 9, 33, 13, 12, 11)], 'morpholine': [(19, 20, 21, 22, 23, 18), (27, 28, 29, 30, 31, 26)]}"
Nc1nc(OC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CF)[C@@H](O)[C@H]1O,"{'Alkylfluoride': [(20, 19)], 'Alkylarylether': [(4, 3, 5)], '1,2-Diol': [(22, 21, 23, 24)], 'tetrahydrofuran': [(21, 23, 16, 17, 18)], 'adenine': [(0, 1, 2, 3, 10, 11, 15, 14, 13, 12)]}"
Oc1nc(-c2ccccc2)c(-c2ccccc2)o1,"{'Phenol': [(0, 1)], 'Benzene': [(4, 5, 6, 7, 8, 9), (11, 12, 13, 14, 15, 16)], 'oxazole': [(3, 10, 17, 1, 2)]}"
COc1ccc(/C=C2/CCc3ccccc3C2=O)cc1CN1CCOCC1,"{'Alkene': [(6, 7)], 'Alkylarylether': [(1, 2, 0)], 'Ketone': [(7, 16, 17, 15)], 'Benzene': [(2, 3, 4, 5, 18, 19), (10, 11, 12, 13, 14, 15)], 'morpholine': [(22, 23, 24, 25, 26, 21)]}"
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,"{'Secondary hydroxyl': [(9, 8)], 'Tertiary hydroxyl': [(18, 17)], 'Benzene': [(4, 5, 6, 7, 33, 34), (19, 20, 21, 22, 23, 24), (25, 26, 27, 28, 29, 30)], 'piperidine': [(16, 15, 14, 13, 32, 31)]}"
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(F)c3)sc12,"{'Secondary mixed amine': [(7,)], 'Primary amide': [(1, 2, 0)], 'Arylfluoride': [(21, 20), (23, 22)], 'Benzene': [(17, 18, 19, 20, 22, 24)], 'thiophene': [(14, 15, 16, 25, 26)], 'piperidine': [(9, 8, 13, 12, 11, 10)], 'pyridine': [(26, 3, 4, 5, 6, 14)]}"
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1,"{'Secondary hydroxyl': [(10, 9)], 'Dialkylether': [(16, 15, 17), (19, 18, 20)], 'Secondary aliphatic amine': [(12,)], 'Phenol': [(5, 4)], 'Oxoarene': [(1, 0)], 'Benzene': [(22, 23, 24, 25, 26, 27)], 'benzo[d]thiazole': [(6, 7, 8, 28, 29, 1, 2, 3, 4)]}"
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,"{'Secondary amide': [(1, 0, 2, 3)], 'Arylchloride': [(26, 25)], 'Trifluoromethyl': [(22, 21, 23, 24)], 'Benzene': [(4, 5, 6, 7, 8, 9), (16, 17, 18, 19, 20, 25)], 'piperidine': [(12, 11, 10, 15, 14, 13)]}"
COc1cc(C(=O)Nc2ccc(Cl)c(-c3nc4ccccc4[nH]3)c2)cc(OC)c1OC,"{'Alkylarylether': [(1, 2, 0), (26, 25, 27), (29, 28, 30)], 'Secondary amide': [(5, 6, 7, 8)], 'Arylchloride': [(12, 11)], 'Benzene': [(2, 3, 4, 24, 25, 28), (8, 9, 10, 11, 13, 23)], 'benzimidazole': [(18, 19, 20, 21, 22, 14, 15, 16, 17)]}"
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)cs3)CC2)CC1,"{'Secondary amide': [(4, 5, 3, 2)], 'Tertiary amide': [(12, 13, 14, 15, 28)], 'Nitrile': [(0, 1)], 'Isothiourea': [(19, 18, 26, 17)], 'Trifluoromethyl': [(22, 21, 23, 24)], 'thiazole': [(20, 25, 26, 18, 19)], 'piperazine': [(15, 16, 17, 27, 28, 14)]}"
CC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N,"{'Primary aromatic amine': [(18, 17)], 'Secondary mixed amine': [(3,)], 'Nitrile': [(8, 7)], 'pyrimidine': [(17, 10, 9, 6, 5, 4)], 'morpholine': [(12, 13, 14, 15, 16, 11)]}"
O=c1[nH]ccc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3ccccc3)cc12,"{'Lactam': [(40, 1, 0, 2)], 'Benzene': [(8, 9, 10, 11, 30, 31), (33, 34, 35, 36, 37, 38)], '4H-1,2,4-triazole': [(17, 27, 20, 19, 18)], 'piperidine': [(16, 15, 14, 13, 29, 28)], 'pyridine': [(5, 4, 3, 2, 1, 40), (23, 22, 21, 26, 25, 24), (39, 32, 7, 6, 5, 40)]}"
Cc1cc(N)nc(CCNC(=O)c2ccc(C#N)cc2)c1,"{'Primary aromatic amine': [(4, 3)], 'Secondary amide': [(10, 11, 9, 8)], 'Nitrile': [(17, 16)], 'Benzene': [(12, 13, 14, 15, 18, 19)], 'pyridine': [(1, 2, 3, 5, 6, 20)]}"
CCNC1=Nc2ccccc2C(c2ccccc2)=NC1c1cccs1,"{'Imine': [(18, 11)], 'Amidine': [(2, 3, 4)], 'Benzene': [(5, 6, 7, 8, 9, 10), (12, 13, 14, 15, 16, 17)], 'thiophene': [(21, 22, 23, 24, 20)]}"
Cc1ccc(-c2nnc(O)c3ccccc23)c(C)c1,"{'Phenol': [(9, 8)], 'Benzene': [(1, 2, 3, 4, 16, 18)], 'phthalazine': [(12, 13, 14, 15, 5, 6, 7, 8, 10, 11)]}"
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,"{'Secondary amide': [(4, 5, 3, 2)], 'Tertiary amide': [(12, 13, 14, 15, 26)], 'Nitrile': [(0, 1)], 'Arylfluoride': [(22, 21)], 'Benzene': [(18, 19, 20, 21, 23, 24)], 'piperazine': [(15, 16, 17, 25, 26, 14)]}"
Cc1nc(-c2ccccn2)nc(N2CCCC2)c1Cl,"{'Arylchloride': [(18, 17)], 'pyrrolidine': [(14, 15, 16, 12, 13)], 'pyridine': [(6, 5, 4, 9, 8, 7)], 'pyrimidine': [(17, 11, 10, 3, 2, 1)]}"
C[C@@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,"{'Primary aliphatic amine': [(6,)], 'Secondary amide': [(3, 4, 2, 1)], 'Arylchloride': [(25, 24)], 'Benzene': [(21, 22, 23, 24, 26, 27)], '1H-pyrrole': [(17, 18, 14, 15, 16)], 'piperidine': [(5, 7, 8, 9, 19, 20)], 'pyrimidine': [(18, 10, 11, 12, 13, 14)]}"
COc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,"{'Alkylarylether': [(1, 2, 0)], 'Secondary amide': [(8, 9, 10, 11)], 'Arylchloride': [(6, 5)], 'Benzene': [(2, 3, 4, 5, 7, 22)]}"
C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)C[C@H](C)N1C(=O)Cc1ccccc1,"{'Alkylarylether': [(12, 11, 13)], 'Carboxylic acid': [(14, 15, 16)], 'Tertiary amide': [(21, 22, 20, 18, 1)], 'Arylchloride': [(8, 7)], 'Benzene': [(5, 6, 7, 9, 10, 11), (24, 25, 26, 27, 28, 29)], 'piperazine': [(1, 2, 3, 17, 18, 20)]}"
Cc1ccc(C(=O)N(CCCN)Cc2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)cc1,"{'Primary aliphatic amine': [(11,)], 'Tertiary amide': [(5, 6, 7, 8, 12)], 'Lactam': [(21, 22, 23, 24)], 'Arylchloride': [(18, 17)], 'Benzene': [(1, 2, 3, 4, 32, 33), (26, 27, 28, 29, 30, 31)], 'quinazoline': [(19, 17, 16, 15, 14, 13, 24, 22, 21, 20)]}"
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2C1,"{'Secondary amide': [(4, 5, 3, 2)], 'Tertiary amide': [(12, 13, 14, 15, 23)], 'Nitrile': [(0, 1)], 'Benzene': [(17, 18, 19, 20, 21, 22)]}"
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,"{'Alkyne': [(0, 1)], 'Dialkylether': [(18, 17, 19), (24, 23, 25)], 'Alkylarylether': [(15, 14, 16), (21, 20, 22)], 'Benzene': [(2, 3, 4, 5, 6, 28)], 'quinazoline': [(20, 14, 13, 12, 11, 10, 9, 8, 27, 26)]}"
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,"{'Alkene': [(4, 5)], 'Alkylarylether': [(28, 27, 29)], 'Tertiary aliphatic amine': [(1,)], 'Secondary amide': [(6, 7, 8, 9)], 'Arylchloride': [(20, 19)], 'Arylfluoride': [(18, 17)], 'Benzene': [(14, 15, 16, 17, 19, 21)], 'tetrahydrofuran': [(29, 30, 31, 32, 33)], 'quinazoline': [(9, 27, 26, 25, 24, 23, 22, 12, 11, 10)]}"
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(O)cc2)C1)C(C)(C)C,"{'Secondary aliphatic amine': [(1,)], 'Secondary amide': [(4, 5, 6, 7), (8, 9, 10, 11)], 'Phenol': [(22, 21)], 'Benzene': [(18, 19, 20, 21, 23, 24)], 'piperidine': [(12, 11, 25, 15, 14, 13)]}"
CCOC(=O)c1ccc(OCC2CCN(c3ccc(C)nn3)C2)cc1,"{'Alkylarylether': [(9, 8, 10)], 'Carboxylic ester': [(3, 4, 2, 1)], 'Benzene': [(5, 6, 7, 8, 23, 24)], 'pyrrolidine': [(11, 12, 13, 14, 22)], 'pyridazine': [(16, 17, 18, 20, 21, 15)]}"
O=C(N[C@@H](Cc1ccc(OCCc2ccc3c(n2)NCCO3)cc1)C(=O)O)c1c(Cl)cccc1Cl,"{'Alkylarylether': [(9, 8, 10), (21, 15, 20)], 'Secondary mixed amine': [(18,)], 'Carboxylic acid': [(24, 25, 26)], 'Secondary amide': [(1, 0, 2, 3)], 'Arylchloride': [(29, 28), (34, 33)], 'Benzene': [(5, 6, 7, 8, 22, 23), (27, 28, 30, 31, 32, 33)], 'pyridine': [(14, 13, 12, 17, 16, 15)]}"
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,"{'Alkene': [(17, 18)], 'Secondary hydroxyl': [(10, 9), (16, 15), (25, 24)], 'Tertiary hydroxyl': [(43, 42)], 'Ketone': [(11, 13, 14, 15)], 'Carboxylic ester': [(1, 2, 3, 4), (22, 23, 21, 20), (46, 47, 45, 44)], 'Urethane': [(27, 28, 29, 30)], 'Benzene': [(35, 36, 37, 38, 39, 40), (48, 49, 50, 51, 52, 53)], 'oxetane': [(4, 5, 6, 7)]}"
O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,"{'Amide': [(1, 0, 22), (13, 14, 15)], 'Sulfoxide': [(5,)], 'Benzene': [(7, 8, 9, 10, 11, 12), (16, 17, 18, 19, 20, 21), (23, 24, 25, 26, 27, 28)], 'pyrazolidine': [(2, 1, 22, 15, 13)]}"
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,"{'Alkylarylether': [(1, 2, 0), (14, 13, 15), (17, 16, 18), (23, 22, 24)], 'Benzene': [(2, 3, 4, 5, 21, 22)], 'isoquinoline': [(13, 16, 19, 20, 7, 8, 9, 10, 11, 12)]}"
COc1ccc(C)c(N(C)c2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c1,"{'Alkylarylether': [(1, 2, 0)], 'Tertiary mixed amine': [(8,)], 'Benzene': [(2, 3, 4, 5, 7, 35), (16, 17, 18, 25, 26, 33)], 'pyrimidine': [(11, 10, 34, 14, 13, 12)], 'morpholine': [(20, 21, 22, 23, 24, 19), (28, 29, 30, 31, 32, 27)]}"
Clc1ccc(CN(Cc2ccc(Cl)cc2)c2nn[nH]n2)cc1,"{'Tertiary mixed amine': [(6,)], 'Arylchloride': [(0, 1), (12, 11)], 'Benzene': [(1, 2, 3, 4, 20, 21), (8, 9, 10, 11, 13, 14)], 'tetrazole': [(15, 16, 17, 18, 19)]}"
Cc1c(F)ccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,"{'Diarylthioether': [(8, 9, 10)], 'Carboxylic acid': [(21, 22, 23)], 'Arylchloride': [(14, 13)], 'Arylfluoride': [(3, 2)], 'Benzene': [(10, 11, 12, 13, 15, 16)], '1H-indole': [(2, 4, 5, 6, 19, 17, 8, 7, 1)]}"
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,"{'Primary hydroxyl': [(6, 5)], 'Tertiary mixed amine': [(9,)], 'Benzene': [(1, 2, 3, 4, 7, 8), (17, 18, 19, 26, 27, 34)], 'pyrimidine': [(12, 11, 35, 15, 14, 13)], 'morpholine': [(21, 22, 23, 24, 25, 20), (29, 30, 31, 32, 33, 28)]}"
Nc1n[nH]c(N)c1Cc1ccc2c(c1)OCO2,"{'Primary aromatic amine': [(0, 1), (5, 4)], 'Acetal': [(14, 12, 15, 16, 11)], 'Benzene': [(8, 9, 10, 11, 12, 13)], 'pyrazole': [(6, 4, 3, 2, 1)]}"
CCCCSc1nc(N)c2ncn(Cc3c(F)ccc(C)c3F)c2n1,"{'Alkylarylthioether': [(4, 5, 3)], 'Arylfluoride': [(16, 15), (22, 21)], 'Benzene': [(14, 15, 17, 18, 19, 21)], 'adenine': [(8, 7, 6, 5, 24, 23, 12, 11, 10, 9)]}"
COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)cc1CNCCO,"{'Primary hydroxyl': [(36, 35)], 'Alkylarylether': [(1, 2, 0)], 'Secondary aliphatic amine': [(33,)], 'Benzene': [(2, 3, 4, 5, 30, 31)], 'pyridine': [(8, 7, 6, 29, 28, 9)], 'pyrimidine': [(9, 10, 17, 18, 27, 28)], 'morpholine': [(12, 13, 14, 15, 16, 11), (20, 21, 23, 24, 26, 19)]}"
O=C(O)c1cc2ccccc2n1Cc1ccccc1,"{'Carboxylic acid': [(1, 0, 2)], 'Benzene': [(13, 14, 15, 16, 17, 18)], '1H-indole': [(7, 8, 9, 10, 11, 3, 4, 5, 6)]}"
COc1cccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)c1,"{'Dialkylether': [(9, 8, 10)], 'Alkylarylether': [(1, 2, 0)], 'Trifluoromethyl': [(15, 14, 16, 17), (21, 20, 22, 23)], 'Benzene': [(2, 3, 4, 5, 6, 31), (11, 12, 13, 18, 19, 24)], 'piperazine': [(26, 27, 28, 29, 30, 25)]}"
Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,"{'Primary aromatic amine': [(0, 1)], 'Ketone': [(4, 15, 16, 13), (12, 13, 14, 15)], 'Benzene': [(1, 2, 3, 4, 5, 6), (7, 8, 9, 10, 11, 12)]}"
Cc1cc(CNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1,"{'Secondary mixed amine': [(5,)], 'Arylbromide': [(10, 9)], 'pyrazole': [(14, 13, 18, 17, 15)], 'isoxazole': [(2, 1, 21, 20, 3)], 'pyrimidine': [(9, 8, 7, 6, 19, 11)]}"
COc1ccc(CCN2CN=C(SCc3ccc(Cl)cc3)NC2)cc1OC,"{'Alkylarylether': [(1, 2, 0), (25, 24, 26)], 'Isothiourea': [(10, 11, 12, 21)], 'Arylchloride': [(18, 17)], 'Benzene': [(2, 3, 4, 5, 23, 24), (14, 15, 16, 17, 19, 20)]}"
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(Cc3ccccc3)C2)CC1,"{'Urea': [(2, 1, 0, 11)], 'Arylchloride': [(7, 6), (9, 8)], 'Benzene': [(3, 4, 5, 6, 8, 10), (22, 23, 24, 25, 26, 27)], 'piperidine': [(17, 16, 28, 20, 19, 18)], 'piperazine': [(12, 13, 14, 29, 30, 11)]}"
CC(=O)Nc1nc(-c2ccccc2)ns1,"{'Secondary amide': [(1, 2, 3, 4)], 'Hetero N nonbasic': [(5,), (13,)], 'Hetero S': [(14,)], 'Benzene': [(7, 8, 9, 10, 11, 12)]}"
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,"{'Alkylchloride': [(18, 17), (19, 17)], 'Primary hydroxyl': [(5, 4)], 'Secondary hydroxyl': [(7, 6)], 'Secondary amide': [(1, 0, 2, 3)], 'Nitro': [(12, 13, 14)], 'Benzene': [(8, 9, 10, 11, 15, 16)]}"
N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(N)(=O)=O)c2c1,"{'Amide': [(19, 20, 21)], 'Nitrile': [(0, 1)], 'Arylfluoride': [(12, 11)], 'Sulfuric derivative': [(22, 24, 25, 21, 23)], 'Sulfonyl': [(22, 24, 25)], 'Benzene': [(8, 9, 10, 11, 13, 14)], '1H-indole': [(2, 3, 4, 5, 6, 7, 15, 26, 27)]}"
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,"{'Secondary hydroxyl': [(10, 9)], 'Dialkylthioether': [(15, 14, 16)], 'Secondary aliphatic amine': [(12,), (19,)], 'Phenol': [(5, 4)], 'Arylchloride': [(27, 26), (29, 28)], 'Oxoarene': [(1, 0)], 'Benzene': [(22, 23, 24, 25, 26, 28)], 'benzo[d]thiazole': [(6, 7, 8, 30, 31, 1, 2, 3, 4)]}"
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,"{'Carboxylic acid': [(13, 14, 15)], 'Phenol': [(7, 6), (9, 8)], 'Hydrazine': [(11, 12)], 'Benzene': [(3, 4, 5, 6, 8, 10)]}"
CC(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O,"{'Diarylether': [(10, 11, 12)], 'Carboxylic acid': [(23, 24, 25)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylchloride': [(16, 15)], 'Benzene': [(12, 13, 14, 15, 17, 18)], '1H-indole': [(5, 6, 7, 8, 21, 19, 10, 9, 4)]}"
COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,"{'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(5, 6, 3)], 'Diarylether': [(8, 9, 10)], 'Carboxylic acid': [(29, 30, 31)], 'Secondary amide': [(22, 23, 24, 25)], 'Sulfonyl': [(14, 16, 17)], 'Benzene': [(6, 7, 8, 20, 21, 34), (10, 11, 12, 13, 18, 19)], 'pyridine': [(27, 26, 25, 33, 32, 28)]}"
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"{'Lactam': [(7, 5, 6, 4)], 'Arylfluoride': [(20, 19)], 'piperidine': [(13, 12, 11, 10, 25, 24)], 'pyrimidine': [(7, 5, 4, 3, 2, 1)], '1,2-benzisoxazole': [(21, 19, 18, 17, 16, 15, 14, 23, 22)]}"
Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(N2CCOCC2)n1,"{'Arylchloride': [(12, 11)], 'Sulfonyl': [(5, 6, 7)], 'Benzene': [(8, 9, 10, 11, 13, 14)], 'pyrimidine': [(15, 3, 2, 1, 23, 16)], 'morpholine': [(18, 19, 20, 21, 22, 17)]}"
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,"{'Alkylarylether': [(1, 2, 0)], 'Carboxylic acid': [(18, 19, 20)], 'Arylfluoride': [(12, 11)], 'Oxoarene': [(15, 16)], 'piperazine': [(5, 6, 7, 8, 10, 4)], 'quinoline': [(11, 3, 2, 26, 22, 21, 17, 15, 14, 13)]}"
O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3)CC2)CC1,"{'Alkylarylether': [(21, 22, 20)], 'Carboxylic acid': [(1, 0, 2)], 'Arylchloride': [(26, 25)], 'Arylfluoride': [(9, 8)], 'Benzene': [(5, 6, 7, 8, 10, 11), (22, 23, 24, 25, 27, 28)], 'piperidine': [(15, 14, 13, 12, 32, 31), (20, 19, 18, 17, 30, 29)]}"
COc1ccc2nc(C)cc(OCC(=O)Nc3ccccc3OC)c2c1,"{'Alkylarylether': [(1, 2, 0), (11, 10, 12), (22, 21, 23)], 'Secondary amide': [(13, 14, 15, 16)], 'Benzene': [(16, 17, 18, 19, 20, 21)], 'quinoline': [(2, 3, 4, 5, 6, 7, 9, 10, 24, 25)]}"
